time,frequency,confidence
18.960,295.468,0.874586
18.980,295.543,0.950631
19.000,294.916,0.959758
19.020,294.974,0.952388
19.040,294.571,0.966366
19.060,294.013,0.964348
19.080,293.842,0.958273
19.100,294.005,0.959232
19.120,294.077,0.964874
19.140,293.947,0.963773
19.160,294.336,0.970909
19.180,294.437,0.969469
19.200,294.225,0.971380
19.220,293.784,0.954481
19.240,293.728,0.955659
19.260,293.458,0.943529
19.280,294.019,0.968861
19.300,294.339,0.975461
19.320,293.517,0.961630
19.340,293.548,0.961063
19.360,293.846,0.973108
19.380,294.003,0.972024
19.400,294.195,0.973100
19.420,294.004,0.971200
19.440,293.951,0.967420
19.460,294.096,0.971714
19.480,293.999,0.969572
19.500,294.159,0.971883
19.520,294.406,0.972169
19.540,293.753,0.703169
19.560,247.829,0.819018
19.580,248.378,0.897081
19.600,246.903,0.856792
19.620,246.515,0.861221
19.640,247.995,0.908417
19.660,247.360,0.914650
19.680,246.925,0.925315
19.700,246.886,0.925455
19.720,246.717,0.913489
19.740,247.358,0.919805
19.760,247.574,0.910860
19.780,247.413,0.913262
19.800,247.583,0.907763
19.820,247.353,0.921548
19.840,247.538,0.932561
19.860,247.356,0.922426
19.880,247.446,0.932080
19.900,246.768,0.919749
19.920,246.649,0.911340
19.940,246.782,0.920902
19.960,246.796,0.925500
19.980,246.246,0.906129
20.000,246.444,0.913699
20.020,246.656,0.920372
20.040,246.865,0.932201
20.060,246.222,0.927872
20.080,246.511,0.919351
20.100,246.945,0.937141
20.120,247.558,0.836316
20.140,259.663,0.704258
20.160,261.635,0.903427
20.180,261.185,0.918766
20.200,260.350,0.927557
20.220,262.284,0.949598
20.240,262.308,0.956429
20.260,261.656,0.952901
20.280,261.695,0.951349
20.300,262.091,0.962909
20.320,261.894,0.949210
20.340,261.137,0.936900
20.360,261.858,0.960887
20.380,262.105,0.950828
20.400,260.914,0.931126
20.420,261.468,0.957242
20.440,261.956,0.961017
20.460,261.170,0.936638
20.480,260.989,0.936620
20.500,261.965,0.963954
20.520,261.808,0.963649
20.540,261.132,0.947919
20.560,261.074,0.943443
20.580,261.484,0.953428
20.600,261.332,0.959496
20.620,261.467,0.953811
20.640,261.901,0.960191
20.660,261.704,0.957616
20.680,261.638,0.956584
20.700,261.379,0.953101
20.720,261.760,0.961043
20.740,261.364,0.956182
20.760,261.233,0.952524
20.780,261.342,0.953249
20.800,261.546,0.959921
20.820,261.625,0.964180
20.840,261.566,0.962706
20.860,261.721,0.964172
20.880,261.838,0.968720
20.900,261.612,0.964005
20.920,261.805,0.965522
20.940,261.758,0.964601
20.960,261.664,0.965128
20.980,261.836,0.966964
21.000,261.866,0.966860
21.020,261.748,0.964836
21.040,261.972,0.966791
21.060,261.620,0.963181
21.080,261.688,0.963639
21.100,261.844,0.966227
21.120,261.753,0.963109
21.140,261.585,0.962450
21.160,261.513,0.958779
21.180,261.633,0.958868
21.200,261.321,0.955270
21.220,261.411,0.956924
21.240,261.530,0.956736
21.260,261.512,0.954084
21.280,261.326,0.950977
21.300,261.620,0.958536
21.320,261.492,0.956777
21.340,261.395,0.951649
21.360,261.365,0.956596
21.380,261.499,0.957144
21.400,261.426,0.957538
21.420,261.402,0.957103
